POYRAZOGLU_YIGIT 3.967
MEMBER_IN CICCI_KIRK 95.820
MEMBER_IN NOWAK_LOREN 54.496
MEMBER_IN KAYA_ESTHER 29.433
MEMBER_IN MORGAN_ROBIN 65.711
MEMBER_IN WALTON_DEE 58.221
MEMBER_IN CUNEO_LOLA 5.072
MEMBER_IN KAMINSKI_RODNEY 38.710
MEMBER_IN PENTANGELI_MERLE 73.687
MEMBER_IN YILMAZ_CHRIS 60.719
MEMBER_IN IVANOVIC_DWAYNE 42.822
MEMBER_IN MARIC_GUSTAVO 2.150
MEMBER_IN COLOMBO_LORI 33.701
MEMBER_IN TADIC_DARLA 54.555
MEMBER_IN SOYLU_MALCOLM 20.891
MEMBER_IN SOPRANO_EMILY 77.156
MEMBER_IN KOCAMAN_GENEVA 5.691
MEMBER_IN OZDEMIR_VALERIE 55.147
MEMBER_IN FORD_CESAR 72.847
MEMBER_IN WHITE_JOHNNY 28.741
MEMBER_IN KOCAMAN_RANDOLPH 14.693
MEMBER_IN JOBS_NAOMI 10.617
MEMBER_IN GENOVESE_MARTHA 52.182
MEMBER_IN TERIM_SEAN 95.834
MEMBER_IN KAYA_BRITTANY 8.192
MEMBER_IN ROCKEFELLER_JUDY 4.868
MEMBER_IN JOVANOVIC_PAULETTE 39.554
MEMBER_IN ERDOGAN_MELINDA 28.358
MEMBER_IN ROSATO_MONIQUE 97.448
MEMBER_IN TATTAGLIA_CHARLENE 48.089
MEMBER_IN TADIC_BRENDAN 86.619
MEMBER_IN HEISENBERG_JENNIFER 83.456
MEMBER_IN PINKMAN_DOREEN 84.268
MEMBER_IN STANKOVIC_NOEL 71.790
MEMBER_IN BUFFETT_EVAN 60.260
MEMBER_IN PENTANGELI_GERALDINE 37.996
MEMBER_IN GATES_NATHAN 65.656
MEMBER_IN KWIATKOWSKI_CINDY 72.506
MEMBER_IN OZDEMIR_SHELLY 28.881
MEMBER_IN WOJCIK_ARMANDO 44.758
MEMBER_IN MBAPPE_IAN 42.379
MEMBER_IN MORGAN_BECKY 9.677
MEMBER_IN NIKOLIC_FRED 94.624
MEMBER_IN MESSI_MARY 1.430
MEMBER_IN DEMIR_JEFFERY 7.140
MEMBER_IN KWIATKOWSKI_CAMERON 17.030
MEMBER_IN DEMIREL_WES 90.018
MEMBER_IN RONALDO_BLANCA 90.922
MEMBER_IN TESSIO_MIRANDA 40.971
MEMBER_IN LEWANDOWSKI_ANITA 60.466
MEMBER_IN RIZZI_LUIS 24.031
MEMBER_IN TERIM_MELINDA 24.656
MEMBER_IN ESCOBAR_OKAN 51.362
MEMBER_IN KARTAL_VELMA 32.042
MEMBER_IN RIZZI_LUKE 64.520
MEMBER_IN MESSI_KENNETH 96.110
MEMBER_IN STANKOVIC_ANNETTE 37.412
MEMBER_IN ZIELINSKI_ZACH 63.736
MEMBER_IN STOJANOVIC_ANA 77.364
MEMBER_IN CORLEONE_JOSH 71.972
MEMBER_IN KAYA_TRUDY 79.216
MEMBER_IN HEISENBERG_MELINDA 5.221
MEMBER_IN INONU_IRENE 63.534
MEMBER_IN IVANOVIC_MARIA 61.303
MEMBER_IN STOJANOVIC_ABBY 46.519
MEMBER_IN MORGAN_EMILY 57.469
MEMBER_IN BUFFETT_VICTORIA 87.919
MEMBER_IN GAMBINO_NORMAN 91.206
MEMBER_IN GOTTI_BRITTANY 32.278
MEMBER_IN IVANOVIC_MARIE 46.748
MEMBER_IN HEISENBERG_LUCAS 58.989
MEMBER_IN BARZINI_ELMER 90.470
MEMBER_IN TERIM_MICHELE 48.038
MEMBER_IN ERBAKAN_CHRISTIE 90.583
MEMBER_IN KAMINSKI_JAVIER 68.585
MEMBER_IN LEWANDOWSKI_LENA 62.747
MEMBER_IN KACZMAREK_ROBERT 15.593
MEMBER_IN ROTSHCHILD_ANNE 43.500
MEMBER_IN SOYLU_DOROTHY 82.292
MEMBER_IN GOTTI_TABITHA 30.085
MEMBER_IN MESSI_MATT 3.509
MEMBER_IN KAMINSKI_GUY 64.879
MEMBER_IN YILMAZ_GLENN 32.392
MEMBER_IN GAMBINO_NIKKI 3.015
MEMBER_IN TERIM_JENNIE 35.678
MEMBER_IN RONALDO_KELLIE 61.174
MEMBER_IN CICCI_MURIEL 51.390
MEMBER_IN JANKOWSKI_CHUCK 95.167
MEMBER_IN ZUCKERBERG_TODD 30.265
MEMBER_IN STRACCI_GRETCHEN 44.597
MEMBER_IN MARIC_ESTHER 27.360
MEMBER_IN KWIATKOWSKI_VERNA 80.457
MEMBER_IN COLOMBO_JESSICA 67.927
MEMBER_IN WALTON_MARISSA 59.638
MEMBER_IN WOJCIECHOWSKI_KENNETH 82.977
MEMBER_IN STOJANOVIC_ABEL 9.397
MEMBER_IN MANE_CARA 46.071
MEMBER_IN MORGAN_MINNIE 49.420
MEMBER_IN GUS_LUTHER 24.261
MEMBER_IN DEMIR_ROSEMARIE 5.080
MEMBER_IN ELLISON_JOE 48.835
MEMBER_IN NIKOLIC_NAOMI 32.491
MEMBER_IN MOEGREENE_BUD 81.576
MEMBER_IN TRAJKOVSKI_NATALIE 34.508
MEMBER_IN ADELSON_CRISTINA 92.062
MEMBER_IN JESUS_SUE 23.484
MEMBER_IN MANE_CARY 91.723
MEMBER_IN MORGAN_YIGIT 62.064
MEMBER_IN MANE_CATHERINE 44.949
MEMBER_IN MANE_CHRISTI 38.403
MEMBER_IN OZDEMIR_JEROME 87.720
MEMBER_IN ESCOBAR_REGINA 69.988
MEMBER_IN ADELSON_NOEL 24.138
MEMBER_IN SZYMANSKI_BERNARD 53.152
MEMBER_IN COLOMBO_LOLA 94.564
MEMBER_IN RIZZI_PEARL 0.430
MEMBER_IN TESSIO_RANDOLPH 8.139
MEMBER_IN GATES_MUSTAFA 64.234
MEMBER_IN ROCKEFELLER_JUAN 26.704
MEMBER_IN SALAH_EMRE 88.619
MEMBER_IN WOJCIECHOWSKI_TONY 61.691
MEMBER_IN SZYMANSKI_ANTONIA 79.332
MEMBER_IN SZYMCZAK_SABRINA 50.069
MEMBER_IN JANKOWSKI_RANDALL 65.533
MEMBER_IN TRAJKOVSKI_KERIM 63.917
MEMBER_IN GATES_PEGGY 10.939
MEMBER_IN RONALDO_ALAN 90.609
MEMBER_IN SZYMANSKI_ANTONIO 75.982
MEMBER_IN COLOMBO_LOIS 27.644
MEMBER_IN IVANOVIC_MARCO 87.724
MEMBER_IN TESSIO_EVERETT 35.597
MEMBER_IN KOCAMAN_BRETT 19.394
MEMBER_IN GOTTI_OWEN 15.076
MEMBER_IN ERDOGAN_JOHNNY 6.932
MEMBER_IN MARKOVIC_JULIUS 24.116
MEMBER_IN MARIC_CAROLYN 49.495
MEMBER_IN RIZZI_LUPE 83.038
MEMBER_IN ROTSHCHILD_SAUL 58.805
MEMBER_IN MOEGREENE_TRUDY 11.489
MEMBER_IN KOWALSKI_JACK 32.638
MEMBER_IN KILIC_SANDI 29.504
MEMBER_IN WOJCIECHOWSKI_TODD 79.741
MEMBER_IN ERBAKAN_JERRY 34.688
MEMBER_IN PENTANGELI_JAYNE 81.774
MEMBER_IN TADIC_DARYL 18.256
MEMBER_IN RIZZI_ARTHUR 1.477
MEMBER_IN WALTON_DON 28.409
MEMBER_IN GUS_BEATRIZ 37.539
MEMBER_IN KILIC_SANDY 93.047
MEMBER_IN INONU_GEOFFREY 81.830
MEMBER_IN KOVACEVIC_EDITH 29.721
MEMBER_IN RIZZI_KATIE 68.562
MEMBER_IN KAMINSKI_EVELYN 56.742
MEMBER_IN CORLEONE_JONI 39.523
MEMBER_IN JOBS_PABLO 5.364
MEMBER_IN INONU_DARYL 3.278
MEMBER_IN LUCCHESE_MARTHA 44.799
MEMBER_IN BONANNO_MELISSA 8.494
MEMBER_IN RIZZI_KATHY 76.645
MEMBER_IN ERBAKAN_KELLI 10.651
MEMBER_IN SOPRANO_CHARLES 76.942
MEMBER_IN KAMINSKI_ALAN 79.008
MEMBER_IN KOWALSKI_SHAWN 72.088
MEMBER_IN COLOMBO_BERTHA 27.011
MEMBER_IN IVANOVIC_LEANNE 51.913
MEMBER_IN MORGAN_MEREDITH 26.357
MEMBER_IN AGUERO_BONITA 59.920
MEMBER_IN ROTSHCHILD_ANDY 62.323
MEMBER_IN TERIM_CLAYTON 99.091
MEMBER_IN MOEGREENE_BOB 54.979
MEMBER_IN GOODMAN_JEFFERY 19.162
MEMBER_IN ZASA_GWENDOLYN 51.245
MEMBER_IN ROCKEFELLER_JOHNNY 85.936
MEMBER_IN FORD_AARON 37.638
MEMBER_IN MOEGREENE_MARSHALL 1.993
MEMBER_IN KILIC_FRANCISCA 25.410
MEMBER_IN IVANOVIC_VANESSA 48.859
MEMBER_IN ERDOGAN_CLAYTON 42.749
MEMBER_IN MARIC_SYLVIA 88.296
MEMBER_IN SOYLU_CANDY 47.338
MEMBER_IN ERBAKAN_KELLY 5.768
MEMBER_IN SOYLU_THERESE 88.941
MEMBER_IN SZYMCZAK_EVERETT 60.512
MEMBER_IN ZUCKERBERG_CARLTON 75.188
MEMBER_IN BENZEMA_JASON 86.822
MEMBER_IN STOJANOVIC_ORLANDO 86.824
MEMBER_IN ROCKEFELLER_ELIZABETH 14.905
MEMBER_IN RIZZI_MICHELLE 26.403
MEMBER_IN BARZINI_BRITTANY 75.143
MEMBER_IN KACZMAREK_KAREN 78.733
MEMBER_IN DEMIR_FAYE 68.152
MEMBER_IN RIZZI_LUCY 77.268
MEMBER_IN KILIC_GEOFFREY 24.534
MEMBER_IN ZIELINSKI_FRANKLIN 33.485
MEMBER_IN OZDEMIR_JUSTIN 13.474
MEMBER_IN CORLEONE_NAOMI 61.618
MEMBER_IN KOCH_GEOFFREY 56.160
MEMBER_IN MANE_CARROLL 83.833
MEMBER_IN CLEMENZA_DWAYNE 75.548
MEMBER_IN ELLISON_KENNETH 72.433
MEMBER_IN MOEGREENE_WILLIAM 5.677
MEMBER_IN SLIM_ELENA 55.538
MEMBER_IN WALTON_CHARLES 67.299
MEMBER_IN BENZEMA_KELVIN 31.482
MEMBER_IN OZDEMIR_SHELIA 75.053
MEMBER_IN ROSATO_CURTIS 73.883
MEMBER_IN ZASA_ALVIN 89.400
MEMBER_IN GENOVESE_DAVID 82.231
MEMBER_IN LEWANDOWSKI_WENDY 87.012
MEMBER_IN GENOVESE_ABIGAIL 28.173
MEMBER_IN KACZMAREK_MARILYN 12.842
MEMBER_IN SOYLU_ZACH 79.796
MEMBER_IN WOZNIAK_BRUCE 31.705
MEMBER_IN BEZOS_GILBERTO 79.445
MEMBER_IN DEMIREL_MARISSA 30.989
MEMBER_IN ZUCKERBERG_RODNEY 82.702
MEMBER_IN KOWALSKI_BEATRICE 9.517
MEMBER_IN MARKOVIC_LYLE 5.036
MEMBER_IN SLIM_CHERI 62.101
MEMBER_IN MORGAN_STACEY 69.987
MEMBER_IN LUCCHESE_GLADYS 51.927
MEMBER_IN WOZNIAK_LYNDA 24.372
MEMBER_IN LUCCHESE_GORDON 76.489
MEMBER_IN ZASA_ADRIENNE 43.961
MEMBER_IN FORD_DELIA 79.892
MEMBER_IN TESSIO_WESLEY 44.240
MEMBER_IN SOPRANO_CHARLIE 24.213
MEMBER_IN MESSI_MARC 57.098
MEMBER_IN RONALDO_KELLEY 37.623
MEMBER_IN TRAJKOVSKI_KERRI 49.472
MEMBER_IN MESSI_MARK 41.491
MEMBER_IN MORGAN_STACIE 10.554
MEMBER_IN SZYMANSKI_JILL 63.621
MEMBER_IN NOWAK_MOLLY 88.184
MEMBER_IN KAMINSKI_MARIBEL 25.315
MEMBER_IN WOJCIK_LUTHER 49.165
MEMBER_IN PEKER_KRISTINA 35.520
MEMBER_IN KOVACEVIC_VITOR 8.050
MEMBER_IN KOWALSKI_RICKEY 65.804
MEMBER_IN GOTTI_DEVIN 69.583
MEMBER_IN ROSATO_MARCELLA 48.760
MEMBER_IN WHITE_JACQUELYN 19.232
MEMBER_IN WOJCIECHOWSKI_BRANDI 51.994
MEMBER_IN MANCINI_KENDRA 25.463
MEMBER_IN RIZZI_LANCE 79.386
MEMBER_IN SOYLU_CLAUDIA 97.698
MEMBER_IN MBAPPE_BELINDA 34.233
MEMBER_IN ROCKEFELLER_NORMAN 63.677
MEMBER_IN KARTAL_EDNA 89.577
MEMBER_IN WOJCIECHOWSKI_DARRYL 21.606
MEMBER_IN WOJCIECHOWSKI_BRANDY 15.540
MEMBER_IN RONALDO_BRIAN 6.275
MEMBER_IN TRAJKOVSKI_ISMAIL 50.701
MEMBER_IN ZASA_EMRE 99.933
MEMBER_IN RONALDO_CASSANDRA 9.293
MEMBER_IN GOODMAN_CHRISTINA 64.059
MEMBER_IN BENZEMA_MARY 87.437
MEMBER_IN BENZEMA_BONITA 16.558
MEMBER_IN NOWAK_BRENDAN 76.119
MEMBER_IN BUFFETT_JEAN 71.405
MEMBER_IN AGUERO_ROLANDO 49.450
MEMBER_IN GATES_GRACIELA 1.915
MEMBER_IN PETROVIC_TRAVIS 88.489
MEMBER_IN SLIM_ELIAS 29.138
MEMBER_IN ROTH_HOWARD 63.709
MEMBER_IN ZASA_ARNOLD 89.548
MEMBER_IN MANCINI_ROSIE 44.237
MEMBER_IN BENZEMA_MARK 81.364
MEMBER_IN BARZINI_EUGENE 45.927
MEMBER_IN TATTAGLIA_SERGIO 17.895
MEMBER_IN TRAJKOVSKI_LYNETTE 87.271
MEMBER_IN CORLEONE_MARTA 18.326
MEMBER_IN SLIM_CHARLENE 70.409
MEMBER_IN WHITE_LUCY 7.066
MEMBER_IN MARIC_DREW 32.405
MEMBER_IN GAMBINO_JANIE 11.616
MEMBER_IN ELLISON_CHERYL 38.189
MEMBER_IN WOJCIECHOWSKI_MERLE 50.236
MEMBER_IN POYRAZOGLU_RUBY 94.764
MEMBER_IN WOJCIECHOWSKI_HOLLY 32.162
MEMBER_IN MESSI_LAURIE 62.636
MEMBER_IN GAMBINO_JANIS 25.984
MEMBER_IN KNEZEVIC_CARLOS 36.162
MEMBER_IN HEISENBERG_GALE 76.148
MEMBER_IN KAYA_CLAUDIA 17.880
MEMBER_IN KOCH_AUDREY 70.774
MEMBER_IN ERDOGAN_HARRIET 74.672
MEMBER_IN KOVACEVIC_ELIZABETH 23.269
MEMBER_IN BARZINI_WENDELL 61.191
MEMBER_IN CATLI_SANDRA 33.109
MEMBER_IN DEMIREL_TRACIE 77.301
MEMBER_IN MBAPPE_ALEXANDER 15.753
MEMBER_IN ZUCKERBERG_WENDY 36.978
MEMBER_IN JESUS_LORNA 69.801
MEMBER_IN BARZINI_MARIAN 43.886
MEMBER_IN KOWALSKI_EVAN 33.708
MEMBER_IN ROTH_AMANDA 5.950
MEMBER_IN MOEGREENE_SHELIA 14.557
MEMBER_IN ROSATO_JANETTE 31.924
MEMBER_IN MESSI_CAROLYN 48.180
MEMBER_IN BENZEMA_MATT 42.873
MEMBER_IN MOEGREENE_JEROME 39.196
MEMBER_IN BONANNO_SYLVIA 92.422
MEMBER_IN SZYMANSKI_ANDY 53.063
MEMBER_IN KACZMAREK_HOLLY 49.102
MEMBER_IN ERBAKAN_DOUG 89.531
MEMBER_IN ROTSHCHILD_ADRIANA 79.938
MEMBER_IN WOJCIECHOWSKI_PETE 52.032
MEMBER_IN BARZINI_DAN 72.231
MEMBER_IN ROTH_MOLLY 98.912
MEMBER_IN ADELSON_GRACIELA 16.380
MEMBER_IN SZYMANSKI_SAUL 8.095
MEMBER_IN KACZMAREK_ALFREDO 70.725
MEMBER_IN GATES_TAMMIE 76.724
MEMBER_IN GAMBINO_JANET 62.284
MEMBER_IN NEYMAR_ROLANDO 67.128
MEMBER_IN BEZOS_BYRON 51.182
MEMBER_IN HEISENBERG_BETSY 69.499
MEMBER_IN JANKOWSKI_KENNETH 52.762
MEMBER_IN JESUS_JO 65.094
MEMBER_IN GATES_GINGER 49.569
MEMBER_IN OZDEMIR_MARCOS 6.544
MEMBER_IN GOODMAN_LYNDA 73.357
MEMBER_IN ERBAKAN_ELIZABETH 31.079
MEMBER_IN ERBAKAN_SANTIAGO 2.108
MEMBER_IN STANKOVIC_MARGUERITE 89.036
MEMBER_IN GAMBINO_GERTRUDE 3.761
MEMBER_IN CICCI_SYLVIA 65.063
MEMBER_IN SOPRANO_DEAN 17.534
MEMBER_IN WALTON_STEFANIE 61.051
MEMBER_IN OZDEMIR_ALVIN 27.737
MEMBER_IN BONANNO_WES 66.540
MEMBER_IN CORLEONE_JENNIFER 24.654
MEMBER_IN DEMIR_MARIAN 24.787
MEMBER_IN PEKER_RAFAEL 65.914
MEMBER_IN YILMAZ_JEROME 74.991
MEMBER_IN ZUCKERBERG_ROXANNE 2.185
MEMBER_IN ERBAKAN_EUGENE 46.026
MEMBER_IN BARZINI_CLYDE 5.013
MEMBER_IN ZIELINSKI_PATRICA 21.128
MEMBER_IN MBAPPE_CATHY 31.602
MEMBER_IN WALTON_OWEN 42.770
MEMBER_IN KAYA_MALCOLM 70.862
MEMBER_IN MORGAN_DERRICK 69.970
MEMBER_IN DEMIREL_SUE 50.485
MEMBER_IN GOODMAN_BRUCE 87.658
MEMBER_IN KAMINSKI_CINDY 1.169
MEMBER_IN RONALDO_SUE 99.235
MEMBER_IN SZYMCZAK_SERGIO 82.111
MEMBER_IN MARKOVIC_LUKE 24.869
MEMBER_IN STANKOVIC_TRAVIS 98.109
MEMBER_IN ZIELINSKI_PATRICK 32.340
MEMBER_IN STOJANOVIC_EVERETT 1.172
MEMBER_IN DEMIREL_LILLIAN 38.369
MEMBER_IN POYRAZOGLU_SHELLEY 22.635
MEMBER_IN BUFFETT_WENDY 48.354
MEMBER_IN NEYMAR_LUPE 9.728
MEMBER_IN WHITE_EVERETT 71.669
MEMBER_IN MARKOVIC_LUIS 16.406
MEMBER_IN BARZINI_JOYCE 63.340
MEMBER_IN KOVACEVIC_ABEL 75.578
MEMBER_IN CLEMENZA_YVONNE 85.069
MEMBER_IN ROSATO_HEATHER 53.771
MEMBER_IN WALTON_CRISTINA 14.294
MEMBER_IN RIZZI_JOSEPHINE 62.184
MEMBER_IN GENOVESE_KELVIN 67.238
MEMBER_IN NEYMAR_MAYRA 84.981
MEMBER_IN PENTANGELI_RICKY 13.561
MEMBER_IN JOVANOVIC_LORNA 37.232
MEMBER_IN TATTAGLIA_SONYA 85.900
MEMBER_IN KACZMAREK_MERLE 41.179
MEMBER_IN WHITE_LUIS 32.801
MEMBER_IN GOODMAN_CHRISTINE 46.365
MEMBER_IN GAMBINO_JOHNNY 76.665
MEMBER_IN ZIELINSKI_DEAN 91.369
MEMBER_IN BONANNO_DEVIN 26.313
MEMBER_IN FORD_DENISE 96.009
MEMBER_IN GAMBINO_MITCH 21.091
MEMBER_IN WHITE_LUKE 99.392
MEMBER_IN STANKOVIC_JEFF 22.966
MEMBER_IN PENTANGELI_CODY 14.040
MEMBER_IN MOEGREENE_NORMA 66.697
MEMBER_IN PINKMAN_VELI 55.851
MEMBER_IN GOODMAN_CHARLENE 58.315
MEMBER_IN BONANNO_JO 99.774
MEMBER_IN MANCINI_ALFREDO 65.675
MEMBER_IN STANKOVIC_SANTIAGO 52.002
MEMBER_IN KACZMAREK_BUDDY 75.525
MEMBER_IN ROTH_MUSTAFA 54.963
MEMBER_IN JANKOWSKI_CAROLYN 96.373
MEMBER_IN SOPRANO_DENA 41.566
MEMBER_IN MARKOVIC_LUPE 30.806
MEMBER_IN MORGAN_JANELLE 46.251
MEMBER_IN LUCCHESE_JOSEPHINE 80.915
MEMBER_IN NEYMAR_LAWRENCE 96.873
MEMBER_IN BEZOS_ABEL 60.587
MEMBER_IN HEISENBERG_GABRIEL 6.564
MEMBER_IN STANKOVIC_IRENE 7.412
MEMBER_IN NEYMAR_LUKE 44.452
MEMBER_IN CICCI_JANIE 94.840
MEMBER_IN YILMAZ_ANA 6.314
MEMBER_IN CICCI_OWEN 96.851
MEMBER_IN JANKOWSKI_KATRINA 91.947
MEMBER_IN HEISENBERG_CHRISTIE 33.529
MEMBER_IN OZDEMIR_LAURA 10.099
MEMBER_IN SZYMCZAK_PATTI 9.819
MEMBER_IN BENZEMA_MARIBEL 50.189
MEMBER_IN ZASA_BYRON 57.950
MEMBER_IN IVANOVIC_HAROLD 18.286
MEMBER_IN LEWANDOWSKI_MONIQUE 36.180
MEMBER_IN MANCINI_EDNA 96.616
MEMBER_IN MARKOVIC_CASSANDRA 28.638
MEMBER_IN MANE_MICHELLE 60.764
MEMBER_IN MARKOVIC_GEOFFREY 85.435
MEMBER_IN MOEGREENE_FRANKLIN 21.756
MEMBER_IN FORD_ABBY 37.829
MEMBER_IN KAMINSKI_IRA 31.985
MEMBER_IN SZYMCZAK_PATTY 72.440
MEMBER_IN GOODMAN_OWEN 17.028
MEMBER_IN BARZINI_KELLEY 61.812
MEMBER_IN ROTH_LORNA 31.176
MEMBER_IN KOWALSKI_CHRISTOPHER 24.250
MEMBER_IN CUNEO_CARRIE 18.123
MEMBER_IN JANKOWSKI_NORMAN 56.120
MEMBER_IN BUFFETT_JEFF 22.044
MEMBER_IN JESUS_MOLLY 41.264
MEMBER_IN HEISENBERG_ARTHUR 15.086
MEMBER_IN JESUS_WES 34.402
MEMBER_IN ZASA_CAROLE 40.779
MEMBER_IN LUCCHESE_DENNI 3.889
MEMBER_IN LUCCHESE_ELSA 80.534
MEMBER_IN KOWALSKI_CHRISTINE 25.290
MEMBER_IN YILMAZ_SHELLY 16.276
MEMBER_IN CICCI_JANIS 32.129
MEMBER_IN KOWALSKI_CHRISTINA 99.878
MEMBER_IN KWIATKOWSKI_TAYLOR 51.824
MEMBER_IN GENOVESE_GERRY 13.535
MEMBER_IN BENZEMA_LORETTA 55.100
MEMBER_IN PENTANGELI_ARNOLD 27.965
MEMBER_IN AGUERO_CASSIE 19.383
MEMBER_IN WHITE_IGNACIO 21.282
MEMBER_IN CUNEO_MELISSA 31.322
MEMBER_IN SZYMCZAK_DANIELLE 8.047
MEMBER_IN ERDOGAN_NICHOLAS 65.269
MEMBER_IN KOWALCZYK_MIRIAM 2.640
MEMBER_IN NEYMAR_LUIS 1.858
MEMBER_IN STOJANOVIC_SABRINA 38.962
MEMBER_IN JANKOWSKI_DICK 13.965
MEMBER_IN LUCCHESE_KELVIN 7.484
MEMBER_IN GOTTI_MONIQUE 0.284
MEMBER_IN POYRAZOGLU_ABEL 80.908
MEMBER_IN KAMINSKI_TAYLOR 80.283
MEMBER_IN DEMIR_EUGENE 34.329
MEMBER_IN MARKOVIC_RANDALL 72.566
MEMBER_IN WHITE_LUPE 99.355
MEMBER_IN LUCCHESE_ELLA 90.384
MEMBER_IN RONALDO_RAQUEL 27.194
MEMBER_IN GOTTI_GALE 35.872
MEMBER_IN WALTON_TYRONE 66.977
MEMBER_IN WOJCIK_ANGELO 10.413
MEMBER_IN FORD_TONYA 89.129
MEMBER_IN PEKER_JACQUELYN 43.259
MEMBER_IN MOEGREENE_MARILYN 45.359
MEMBER_IN KOVACEVIC_RUBY 32.513
MEMBER_IN JOVANOVIC_CHRIS 73.814
MEMBER_IN BENZEMA_GLADYS 58.563
MEMBER_IN PENTANGELI_REGINA 84.485
MEMBER_IN PETROVIC_EMILY 67.577
MEMBER_IN ELLISON_GUSTAVO 90.135
MEMBER_IN BONANNO_CANDICE 94.087
MEMBER_IN TESSIO_TRICIA 84.875
MEMBER_IN ZIELINSKI_BUDDY 0.806
MEMBER_IN BARZINI_KELLIE 65.015
MEMBER_IN BENZEMA_GORDON 42.937
MEMBER_IN KOCH_GENEVA 10.756
MEMBER_IN YILMAZ_SHELIA 76.470
MEMBER_IN BEZOS_ABBY 81.067
MEMBER_IN WOJCIK_KRISTY 13.309
MEMBER_IN FORD_ABEL 10.007
MEMBER_IN TERIM_GORDON 96.872
MEMBER_IN MOEGREENE_SHELLY 37.950
MEMBER_IN WOJCIECHOWSKI_KAREN 56.192
MEMBER_IN STOJANOVIC_CANDY 84.032
MEMBER_IN WALTON_ROSIE 30.438
MEMBER_IN SZYMANSKI_SARA 67.262
MEMBER_IN JOVANOVIC_MOLLY 36.635
MEMBER_IN BENZEMA_MARC 82.593
MEMBER_IN ELLISON_IAN 65.230
MEMBER_IN IVANOVIC_LINDSAY 61.576
MEMBER_IN TERIM_GLADYS 35.113
MEMBER_IN KOCAMAN_CHRISTOPHER 41.347
MEMBER_IN GUZMAN_ALYSSA 51.687
MEMBER_IN CICCI_MITCH 74.160
MEMBER_IN ERBAKAN_MARIAN 29.724
MEMBER_IN WOJCIK_KRISTI 25.163
MEMBER_IN PETROVIC_BECKY 92.093
MEMBER_IN LEWANDOWSKI_CINDY 63.403
MEMBER_IN STRACCI_TERRANCE 82.648
MEMBER_IN TERIM_MICHEAL 64.061
MEMBER_IN WOJCIK_KRISTA 6.184
MEMBER_IN ROCKEFELLER_JASON 56.205
MEMBER_IN GENOVESE_LESTER 17.678
MEMBER_IN CICCI_JANET 76.222
MEMBER_IN GOTTI_MONICA 23.419
MEMBER_IN HEISENBERG_CANDICE 14.514
MEMBER_IN NIKOLIC_DOROTHY 26.659
MEMBER_IN GENOVESE_BILL 26.736
MEMBER_IN BARZINI_JEANETTE 57.883
MEMBER_IN AGUERO_EDGAR 48.624
MEMBER_IN IVANOVIC_SHEILA 5.498
MEMBER_IN KOCH_DELIA 11.269
MEMBER_IN BARZINI_ELLEN 35.930
MEMBER_IN ROTSHCHILD_LAUREL 67.334
MEMBER_IN ROTSHCHILD_LAUREN 96.544
MEMBER_IN BUFFETT_MICHELLE 28.569
MEMBER_IN ESCOBAR_RAMON 86.641
MEMBER_IN TADIC_JULIUS 68.463
MEMBER_IN ZASA_WALLACE 6.714
MEMBER_IN DEMIR_KELLEY 17.127
MEMBER_IN GUS_NICHOLAS 81.217
MEMBER_IN ROTSHCHILD_BOB 59.048
MEMBER_IN POYRAZOGLU_RUTH 34.381
MEMBER_IN BENZEMA_LINDSAY 64.231
MEMBER_IN BARZINI_KORAY 99.953
MEMBER_IN KILIC_CORINNE 88.115
MEMBER_IN CORLEONE_MARCO 13.925
MEMBER_IN YILMAZ_JUSTIN 63.993
MEMBER_IN TERIM_HILDA 68.111
MEMBER_IN POYRAZOGLU_RUSS 73.910
MEMBER_IN MANCINI_BETSY 33.717
MEMBER_IN SOYLU_JEANETTE 14.333
MEMBER_IN BONANNO_JUAN 78.869
MEMBER_IN AGUERO_SALLY 18.548
MEMBER_IN KAMINSKI_VERONICA 70.263
MEMBER_IN PETROVIC_SHERRY 55.296
MEMBER_IN GUS_DENA 97.303
MEMBER_IN JESUS_ROGELIO 93.615
MEMBER_IN ZUCKERBERG_EVELYN 82.085
MEMBER_IN DEMIR_MARINA 11.664
MEMBER_IN BENZEMA_BRADLEY 18.079
MEMBER_IN MOEGREENE_MARGARET 92.242
MEMBER_IN PETROVIC_SHERRI 26.829
MEMBER_IN WOJCIK_DEBRA 13.301
MEMBER_IN STANKOVIC_DARIN 94.293
MEMBER_IN JOBS_EVELYN 71.496
MEMBER_IN PINKMAN_BLAKE 7.047
MEMBER_IN JOVANOVIC_DOROTHY 34.328
MEMBER_IN KNEZEVIC_JEANETTE 39.857
MEMBER_IN GENOVESE_ALYSSA 93.788
MEMBER_IN GATES_LYNETTE 36.810
MEMBER_IN WOJCIK_SHELLY 8.037
MEMBER_IN POYRAZOGLU_ALVIN 90.180
MEMBER_IN KARTAL_TAMMY 35.732
MEMBER_IN KAYA_KARA 32.755
MEMBER_IN DEMIR_MARION 76.906
MEMBER_IN TRAJKOVSKI_HAROLD 39.123
MEMBER_IN STANKOVIC_PAULETTE 23.442
MEMBER_IN RONALDO_HANNAH 55.836
MEMBER_IN RONALDO_GABRIELA 83.948
MEMBER_IN ROCKEFELLER_RICKEY 31.647
MEMBER_IN IVANOVIC_FREDDIE 89.203
MEMBER_IN STOJANOVIC_RUSS 87.994
