OZDEMIR_YUNUSEMRE 51.700
MEMBER_IN DEMIR_BOB 57.471
MEMBER_IN DEMIREL_BRYAN 9.705
MEMBER_IN NIKOLIC_LAUREN 57.320
MEMBER_IN RONALDO_BEATRICE 68.771
INTEL_DIVIDE
MEMBER_IN NIKOLIC_LAUREL 45.238
MEMBER_IN KAMINSKI_VAN 50.070
MEMBER_IN YILMAZ_VERNON 15.748
MEMBER_IN NOWAK_KERI 58.054
MEMBER_IN GUS_BOBBI 41.182
MEMBER_IN KACZMAREK_ELMER 28.065
MEMBER_IN ROSATO_STEFANIE 84.497
MEMBER_IN SALAH_HANNAH 91.002
MEMBER_IN SLIM_LESTER 88.732
MEMBER_IN STANKOVIC_LORRAINE 95.141
INTEL_DIVIDE
MEMBER_IN FORD_REBECCA 10.404
MEMBER_IN KOCAMAN_PATTI 82.545
MEMBER_IN TESSIO_JACQUELYN 83.629
MEMBER_IN SZYMANSKI_KEREM 68.976
MEMBER_IN NEYMAR_CODY 47.883
MEMBER_IN GOTTI_LAUREL 97.768
MEMBER_IN LEWANDOWSKI_PEARL 78.771
MEMBER_IN JESUS_ROBIN 93.274
MEMBER_IN LEWANDOWSKI_KATIE 52.923
MEMBER_IN CORLEONE_RICKEY 26.791
INTEL_DIVIDE
MEMBER_IN IVANOVIC_ELIAS 96.135
MEMBER_IN GATES_GALE 32.809
MEMBER_IN BONANNO_JEN 35.656
MEMBER_IN KAMINSKI_MARCOS 86.238
MEMBER_IN JOVANOVIC_GLEN 39.371
MEMBER_IN BUFFETT_SHEILA 10.777
MEMBER_IN GOTTI_LAUREN 82.974
MEMBER_IN SOPRANO_KATHRYN 57.245
MEMBER_IN LEWANDOWSKI_KATHY 33.347
MEMBER_IN ESCOBAR_BEATRICE 22.546
INTEL_DIVIDE
MEMBER_IN TRAJKOVSKI_ADRIANA 27.525
MEMBER_IN MARIC_WENDY 1.301
MEMBER_IN SZYMANSKI_JEFFERY 99.033
MEMBER_IN SZYMCZAK_KRYSTAL 23.496
MEMBER_IN WHITE_EUGENE 86.478
MEMBER_IN STRACCI_CORINNE 66.113
MEMBER_IN DEMIREL_FREDDIE 32.897
MEMBER_IN SZYMCZAK_MARGARITA 49.679
MEMBER_IN SZYMCZAK_ALEXIS 2.128
MEMBER_IN AGUERO_MEL 44.339
INTEL_DIVIDE
MEMBER_IN WOZNIAK_GERALD 94.045
MEMBER_IN BUFFETT_MATT 64.233
MEMBER_IN WALTON_MARGIE 63.458
MEMBER_IN MESSI_GERRY 11.733
MEMBER_IN ERBAKAN_VICTORIA 96.635
MEMBER_IN SZYMCZAK_VITOR 62.182
MEMBER_IN JESUS_HERMAN 47.822
MEMBER_IN TESSIO_MARILYN 57.225
MEMBER_IN STRACCI_MAYRA 9.824
MEMBER_IN TATTAGLIA_RODNEY 21.215
INTEL_DIVIDE
MEMBER_IN KOCAMAN_CHUCK 39.404
MEMBER_IN JESUS_TANYA 43.665
MEMBER_IN RIZZI_GREGORY 52.185
MEMBER_IN KOCAMAN_PATTY 71.685
MEMBER_IN LUCCHESE_LUCY 6.727
MEMBER_IN JOVANOVIC_CAROLE 89.504
MEMBER_IN TADIC_TYRONE 53.490
MEMBER_IN MORGAN_PAULA 24.460
MEMBER_IN KOCAMAN_FREDDIE 76.593
MEMBER_IN NOWAK_KENT 66.413
INTEL_DIVIDE
MEMBER_IN KOVACEVIC_LILLIAN 44.420
MEMBER_IN BENZEMA_JOHNNY 81.564
MEMBER_IN BUFFETT_MARY 32.384
MEMBER_IN ZIELINSKI_ROGELIO 33.913
MEMBER_IN TESSIO_KATE 61.505
MEMBER_IN POYRAZOGLU_SANDRA 31.468
MEMBER_IN GOTTI_MEL 41.965
MEMBER_IN GOODMAN_LANA 6.935
MEMBER_IN LUCCHESE_DOROTHY 95.733
MEMBER_IN GENOVESE_HILDA 53.935
INTEL_DIVIDE
MEMBER_IN LEWANDOWSKI_AUDREY 82.190
MEMBER_IN KILIC_EUGENE 5.536
MEMBER_IN BUFFETT_MARK 14.730
MEMBER_IN DEMIREL_PAULETTE 21.849
MEMBER_IN BUFFETT_MARC 36.818
MEMBER_IN JANKOWSKI_IRA 52.287
MEMBER_IN SOYLU_JEFF 27.388
MEMBER_IN ADELSON_JUSTIN 86.902
MEMBER_IN GENOVESE_FELIX 34.437
MEMBER_IN KAMINSKI_BENJAMIN 71.721
INTEL_DIVIDE
MEMBER_IN AGUERO_LORETTA 59.383
MEMBER_IN GOTTI_LAURIE 1.208
MEMBER_IN PETROVIC_DOUGLAS 58.090
MEMBER_IN KOCH_RACHAEL 68.345
MEMBER_IN AGUERO_MAE 30.088
MEMBER_IN PINKMAN_DEAN 36.496
MEMBER_IN SOYLU_MELISSA 58.911
MEMBER_IN JESUS_EMILY 96.739
MEMBER_IN LEWANDOWSKI_GENEVA 27.896
MEMBER_IN KOVACEVIC_LOLA 64.178
INTEL_DIVIDE
MEMBER_IN KOCH_REBECCA 90.863
MEMBER_IN MORGAN_HAROLD 67.943
MEMBER_IN SOYLU_APRIL 52.341
MEMBER_IN PEKER_SHELIA 8.171
MEMBER_IN AGUERO_AUDREY 93.445
MEMBER_IN WOJCIECHOWSKI_PAM 22.355
MEMBER_IN ROTSHCHILD_JEANETTE 85.634
MEMBER_IN AGUERO_MAX 59.613
MEMBER_IN DEMIREL_KRYSTAL 86.340
MEMBER_IN STOJANOVIC_CASSANDRA 89.791
INTEL_DIVIDE
MEMBER_IN SALAH_MALCOLM 60.979
MEMBER_IN ERDOGAN_SOPHIA 96.077
MEMBER_IN KARTAL_STEFANIE 33.697
MEMBER_IN KOCH_GREGORY 30.578
MEMBER_IN DEMIR_ARMANDO 23.679
MEMBER_IN CUNEO_OKAN 13.487
MEMBER_IN INONU_RAMON 53.202
MEMBER_IN KOWALCZYK_MORRIS 71.122
MEMBER_IN MOEGREENE_ALICIA 16.465
MEMBER_IN SOPRANO_SEAN 84.849
INTEL_DIVIDE
MEMBER_IN WALTON_EMRE 76.782
MEMBER_IN JESUS_BECKY 5.553
MEMBER_IN ROSATO_CRISTINA 86.526
MEMBER_IN PETROVIC_GWENDOLYN 54.525
MEMBER_IN ELLISON_ELLEN 85.627
MEMBER_IN TERIM_BYRON 59.576
MEMBER_IN TATTAGLIA_CHRISTI 96.699
MEMBER_IN CUNEO_KENDRA 13.224
MEMBER_IN LUCCHESE_LUPE 6.002
MEMBER_IN ZASA_BECKY 19.252
INTEL_DIVIDE
MEMBER_IN TRAJKOVSKI_STACEY 62.687
MEMBER_IN MOEGREENE_KRISTINA 39.320
MEMBER_IN GOTTI_KRISTINA 71.630
MEMBER_IN TADIC_JENNIFER 47.456
MEMBER_IN WHITE_ROBIN 38.332
MEMBER_IN ADELSON_JEROME 18.639
MEMBER_IN ZASA_EMILY 96.532
MEMBER_IN GATES_SIDNEY 62.844
MEMBER_IN STRACCI_CARA 15.769
MEMBER_IN BONANNO_JOE 88.064
INTEL_DIVIDE
MEMBER_IN GOTTI_JIMMY 35.892
MEMBER_IN KOVACEVIC_LOIS 89.380
MEMBER_IN JESUS_RAQUEL 68.623
MEMBER_IN JESUS_LATOYA 72.317
MEMBER_IN STANKOVIC_MATT 10.483
MEMBER_IN ROTSHCHILD_LYLE 95.792
MEMBER_IN KILIC_MICHEAL 20.029
MEMBER_IN MORGAN_EVERETT 78.276
MEMBER_IN MOEGREENE_RACHAEL 33.220
MEMBER_IN LEWANDOWSKI_JOANN 42.377
INTEL_DIVIDE
MEMBER_IN PEKER_MEL 38.440
MEMBER_IN WOJCIECHOWSKI_MUSTAFA 68.087
MEMBER_IN KOCAMAN_GILBERTO 12.307
MEMBER_IN DEMIR_BUD 36.269
MEMBER_IN STANKOVIC_DONNA 1.798
MEMBER_IN PETROVIC_SHELLEY 98.304
MEMBER_IN ROTSHCHILD_SUZANNE 67.482
MEMBER_IN PEKER_SHELLY 27.116
MEMBER_IN ADELSON_KRISTI 47.107
MEMBER_IN JOVANOVIC_TROY 6.646
INTEL_DIVIDE
MEMBER_IN WOJCIECHOWSKI_YUNUS 99.116
MEMBER_IN MBAPPE_ROB 94.098
MEMBER_IN MBAPPE_SHELLEY 78.476
MEMBER_IN ADELSON_KRISTA 74.999
MEMBER_IN NOWAK_DARREN 99.629
MEMBER_IN MANCINI_BERNARD 93.328
MEMBER_IN CUNEO_BERNADETTE 32.769
MEMBER_IN KWIATKOWSKI_CHRISTI 10.309
MEMBER_IN ROTSHCHILD_DEVIN 60.792
MEMBER_IN ROTSHCHILD_WES 24.491
INTEL_DIVIDE
MEMBER_IN BEZOS_SUE 46.300
MEMBER_IN NIKOLIC_LAURIE 96.713
MEMBER_IN ROTSHCHILD_LYNN 91.369
MEMBER_IN WOJCIK_ELENA 59.376
MEMBER_IN KACZMAREK_CANDACE 53.923
MEMBER_IN GATES_SUSAN 87.780
MEMBER_IN GUZMAN_GILBERT 20.481
MEMBER_IN MBAPPE_ROD 23.944
MEMBER_IN GENOVESE_CHRISTINE 49.312
MEMBER_IN IVANOVIC_YUNUS 5.831
INTEL_DIVIDE
MEMBER_IN MARKOVIC_ROXANNE 88.278
MEMBER_IN SZYMANSKI_NIKKI 4.407
MEMBER_IN SOYLU_LEROY 73.051
MEMBER_IN MBAPPE_RON 89.273
MEMBER_IN GENOVESE_CHRISTINA 82.150
MEMBER_IN LUCCHESE_LUIS 56.773
MEMBER_IN JESUS_DERRICK 62.761
MEMBER_IN DEMIR_KENDRA 34.487
MEMBER_IN WOJCIK_CHERI 29.764
MEMBER_IN KARTAL_CASSIE 91.176
INTEL_DIVIDE
MEMBER_IN JANKOWSKI_PATRICA 22.659
MEMBER_IN HEISENBERG_CAROLE 92.915
MEMBER_IN FORD_PAIGE 2.401
MEMBER_IN KOWALCZYK_SIDNEY 70.724
MEMBER_IN KOWALSKI_JOHANNA 53.385
MEMBER_IN SOYLU_DEBBIE 42.079
MEMBER_IN PEKER_MAX 15.135
MEMBER_IN SLIM_LENA 22.399
MEMBER_IN JANKOWSKI_PATRICK 4.487
MEMBER_IN PEKER_MAE 77.384
INTEL_DIVIDE
MEMBER_IN WOJCIK_VINCE 29.623
MEMBER_IN FORD_YUNUS 22.344
MEMBER_IN TRAJKOVSKI_STACIE 97.459
MEMBER_IN LUCCHESE_LUKE 42.709
MEMBER_IN MBAPPE_GILBERTO 27.964
MEMBER_IN GENOVESE_GEOFFREY 13.638
MEMBER_IN CATLI_LEROY 59.959
MEMBER_IN MBAPPE_CAROLINA 1.449
MEMBER_IN JOBS_RICKY 7.590
MEMBER_IN MBAPPE_CAROLINE 52.121
INTEL_DIVIDE
MEMBER_IN CICCI_WILMA 65.070
MEMBER_IN IVANOVIC_MARISA 32.231
MEMBER_IN TRAJKOVSKI_AARON 45.898
MEMBER_IN RIZZI_CURTIS 57.531
MEMBER_IN BUFFETT_KATHRYN 36.832
MEMBER_IN STRACCI_TRACI 99.940
MEMBER_IN GATES_JANIE 13.397
MEMBER_IN GUZMAN_JEFFERY 42.521
MEMBER_IN KOCAMAN_LOUIS 74.021
MEMBER_IN STRACCI_TRACY 97.856
INTEL_DIVIDE
MEMBER_IN SOPRANO_FREDDIE 33.639
MEMBER_IN ROSATO_BOB 53.922
MEMBER_IN ELLISON_JOYCE 96.673
MEMBER_IN CLEMENZA_KENNETH 76.634
MEMBER_IN KNEZEVIC_KRISTINA 25.104
MEMBER_IN ERBAKAN_JEANETTE 71.429
MEMBER_IN PENTANGELI_MARGUERITE 54.343
MEMBER_IN NOWAK_DARRYL 19.237
MEMBER_IN WHITE_TANYA 61.744
MEMBER_IN ADELSON_KENNY 74.215
INTEL_DIVIDE
MEMBER_IN IVANOVIC_BRAD 19.449
MEMBER_IN POYRAZOGLU_ROBERTO 8.727
MEMBER_IN KAYA_KATHRYN 85.320
MEMBER_IN TERIM_DOMINIC 36.907
MEMBER_IN STRACCI_SIMON 16.942
MEMBER_IN CICCI_SAMUEL 34.575
MEMBER_IN KACZMAREK_CLYDE 37.742
MEMBER_IN IVANOVIC_TERI 68.099
MEMBER_IN SLIM_LEAH 26.051
MEMBER_IN DEMIR_JASON 78.473
INTEL_DIVIDE
MEMBER_IN ESCOBAR_DARYL 66.341
MEMBER_IN GENOVESE_CAMERON 50.770
MEMBER_IN STANKOVIC_SHAWN 17.683
MEMBER_IN TESSIO_LYNETTE 61.247
MEMBER_IN GATES_JANIS 95.078
MEMBER_IN SALAH_LUPE 57.256
MEMBER_IN JESUS_SHERRY 9.858
MEMBER_IN KNEZEVIC_MEGHAN 0.927
MEMBER_IN WALTON_EDUARDO 84.383
MEMBER_IN CUNEO_MOLLY 47.695
INTEL_DIVIDE
MEMBER_IN CICCI_EDGAR 86.325
MEMBER_IN WOJCIK_DAN 44.128
MEMBER_IN DEMIR_MOHAMMAD 14.091
MEMBER_IN INONU_NORMAN 72.047
MEMBER_IN ADELSON_KRISTY 10.338
MEMBER_IN JESUS_SHERRI 54.324
MEMBER_IN PEKER_DEBORA 16.974
MEMBER_IN MORGAN_PATTY 40.158
MEMBER_IN TADIC_RICKY 44.829
MEMBER_IN RIZZI_GWENDOLYN 16.531
INTEL_DIVIDE
MEMBER_IN LUCCHESE_TERRANCE 68.023
MEMBER_IN PEKER_CATHY 40.338
MEMBER_IN CORLEONE_LUTHER 31.400
MEMBER_IN MOEGREENE_REBEKAH 33.504
MEMBER_IN TRAJKOVSKI_DELIA 12.726
MEMBER_IN SALAH_LUKE 89.302
MEMBER_IN SOYLU_ALAN 74.266
MEMBER_IN GENOVESE_WENDELL 36.898
MEMBER_IN BUFFETT_DOMINIC 25.267
MEMBER_IN ROCKEFELLER_MITCHELL 21.103
INTEL_DIVIDE
MEMBER_IN KOWALSKI_ANTHONY 17.628
MEMBER_IN KOVACEVIC_SHELLEY 61.401
MEMBER_IN KOWALSKI_CHARLES 70.256
MEMBER_IN PEKER_LIZ 96.040
MEMBER_IN IVANOVIC_MARINA 79.844
MEMBER_IN GAMBINO_KENNETH 32.821
MEMBER_IN POYRAZOGLU_JOSEPH 60.553
MEMBER_IN BONANNO_HEIDI 80.600
MEMBER_IN MANE_EVELYN 54.736
MEMBER_IN RIZZI_SAM 71.517
INTEL_DIVIDE
MEMBER_IN BEZOS_LEANNE 46.225
MEMBER_IN AGUERO_DARLENE 1.468
MEMBER_IN STRACCI_CARY 12.108
MEMBER_IN WHITE_BLANCA 81.230
MEMBER_IN JOBS_JENNIE 62.048
MEMBER_IN SALAH_LUIS 44.493
MEMBER_IN LUCCHESE_BLAKE 69.392
MEMBER_IN NIKOLIC_VICKI 23.217
MEMBER_IN MORGAN_BRADLEY 71.769
MEMBER_IN PENTANGELI_GENEVIEVE 84.913
INTEL_DIVIDE
MEMBER_IN PEKER_FRANKLIN 57.737
MEMBER_IN STANKOVIC_JENNY 61.712
MEMBER_IN RIZZI_CATHY 76.017
MEMBER_IN ZIELINSKI_WES 30.314
MEMBER_IN KAYA_DENISE 62.648
MEMBER_IN ROTSHCHILD_HAROLD 77.398
MEMBER_IN KAMINSKI_WANDA 91.879
MEMBER_IN WOJCIK_DEE 83.080
MEMBER_IN FORD_CARRIE 13.215
MEMBER_IN BENZEMA_MARTA 1.813
INTEL_DIVIDE
MEMBER_IN ZASA_SYLVIA 49.622
MEMBER_IN KACZMAREK_DOREEN 16.272
MEMBER_IN STANKOVIC_JENNA 85.422
MEMBER_IN SOPRANO_JAVIER 46.619
MEMBER_IN BENZEMA_WALLACE 56.240
MEMBER_IN KARTAL_RICKEY 80.962
MEMBER_IN LUCCHESE_MABEL 86.068
MEMBER_IN TRAJKOVSKI_MYRA 3.875
MEMBER_IN GUS_KATHRYN 24.186
MEMBER_IN ZASA_ROBIN 27.918
INTEL_DIVIDE
MEMBER_IN JANKOWSKI_IAN 29.601
MEMBER_IN GOODMAN_RODNEY 37.841
MEMBER_IN IVANOVIC_MARION 10.650
MEMBER_IN TERIM_ALEXANDER 83.494
MEMBER_IN TATTAGLIA_VELMA 39.705
MEMBER_IN JESUS_ELLA 33.681
MEMBER_IN ERDOGAN_SANTOS 36.965
MEMBER_IN KARTAL_WILLIAM 1.025
MEMBER_IN ELLISON_SALVATORE 22.675
MEMBER_IN TADIC_JACQUELYN 88.182
INTEL_DIVIDE
MEMBER_IN BEZOS_RENEE 58.404
MEMBER_IN PENTANGELI_VELMA 16.725
MEMBER_IN KOCAMAN_PAULA 19.520
MEMBER_IN KOCH_FELIX 13.995
MEMBER_IN INONU_BEVERLY 43.833
MEMBER_IN STRACCI_AMANDA 34.983
MEMBER_IN BENZEMA_KATHLEEN 39.614
MEMBER_IN JESUS_BRIAN 43.808
MEMBER_IN DEMIR_RAFAEL 70.954
MEMBER_IN WOJCIECHOWSKI_GUADALUPE 25.052
INTEL_DIVIDE
MEMBER_IN SOYLU_CARLTON 74.295
MEMBER_IN MARKOVIC_GINGER 86.502
MEMBER_IN COLOMBO_SYLVIA 16.516
MEMBER_IN ZASA_JONI 55.766
MEMBER_IN PEKER_BOBBI 68.841
MEMBER_IN BONANNO_LAWRENCE 11.895
MEMBER_IN WOJCIECHOWSKI_KATHLEEN 34.386
MEMBER_IN PINKMAN_BEATRIZ 93.591
MEMBER_IN SOYLU_ALMA 34.631
MEMBER_IN JESUS_SHERYL 2.652
INTEL_DIVIDE
MEMBER_IN ROTH_LEIGH 96.715
MEMBER_IN MANE_JOSEPH 27.365
MEMBER_IN ERBAKAN_BETSY 4.643
MEMBER_IN SZYMCZAK_MORGAN 51.841
MEMBER_IN ZUCKERBERG_CLAUDIA 94.635
MEMBER_IN BUFFETT_MARCO 11.944
MEMBER_IN ADELSON_MINDY 26.498
MEMBER_IN KAMINSKI_SONIA 90.757
MEMBER_IN JANKOWSKI_BRENDA 7.991
MEMBER_IN CICCI_DEBORA 61.481
INTEL_DIVIDE
MEMBER_IN RONALDO_RENEE 58.517
MEMBER_IN PENTANGELI_TERESA 7.848
MEMBER_IN JOVANOVIC_PETE 16.431
MEMBER_IN ZIELINSKI_DOROTHY 67.262
MEMBER_IN SZYMCZAK_JAVIER 32.431
MEMBER_IN CICCI_SALLY 22.685
MEMBER_IN KAMINSKI_SONJA 1.014
MEMBER_IN KWIATKOWSKI_SABRINA 67.036
MEMBER_IN NIKOLIC_VALERIE 9.121
MEMBER_IN JANKOWSKI_RANDOLPH 9.125
INTEL_DIVIDE
MEMBER_IN ADELSON_ANNETTE 27.303
MEMBER_IN ROTSHCHILD_ZACH 76.694
MEMBER_IN STOJANOVIC_LORI 84.648
MEMBER_IN CICCI_JUAN 56.447
MEMBER_IN ROSATO_BUD 28.648
MEMBER_IN JOVANOVIC_ARNOLD 12.222
MEMBER_IN BARZINI_PAM 19.663
MEMBER_IN CLEMENZA_CARROLL 3.652
MEMBER_IN RIZZI_BOBBI 62.038
MEMBER_IN SZYMANSKI_KATHRYN 67.062
INTEL_DIVIDE
MEMBER_IN KARTAL_JOCELYN 51.084
MEMBER_IN YILMAZ_FAYE 95.133
MEMBER_IN PETROVIC_VANESSA 64.205
MEMBER_IN KOWALCZYK_DOREEN 45.903
MEMBER_IN MORGAN_ORLANDO 48.810
MEMBER_IN BONANNO_MALCOLM 79.650
MEMBER_IN JOBS_BUDDY 38.128
MEMBER_IN BONANNO_DAVID 96.935
MEMBER_IN ZASA_JOSH 96.988
MEMBER_IN CATLI_JARED 46.598
INTEL_DIVIDE
MEMBER_IN GATES_CARRIE 60.969
MEMBER_IN NEYMAR_PEGGY 44.426
MEMBER_IN ZIELINSKI_KENNETH 70.542
MEMBER_IN FORD_MARLENE 45.720
MEMBER_IN MOEGREENE_LUCAS 42.800
MEMBER_IN MARIC_DEAN 2.319
MEMBER_IN WOJCIK_DON 97.421
MEMBER_IN JESUS_YIGIT 86.307
MEMBER_IN CLEMENZA_LAWRENCE 20.275
MEMBER_IN TERIM_MORRIS 48.413
INTEL_DIVIDE
MEMBER_IN KAYA_DEVIN 60.609
MEMBER_IN CICCI_TERRY 4.869
MEMBER_IN GAMBINO_JACQUELINE 5.770
MEMBER_IN STOJANOVIC_DERRICK 39.162
MEMBER_IN MBAPPE_SAM 12.217
MEMBER_IN JOVANOVIC_TONYA 28.868
MEMBER_IN BEZOS_DOMINIC 12.816
MEMBER_IN KOCH_HILDA 25.100
MEMBER_IN HEISENBERG_HEATHER 14.082
MEMBER_IN SZYMANSKI_PETE 1.295
INTEL_DIVIDE
MEMBER_IN ZASA_TANYA 32.532
MEMBER_IN MANE_SETH 66.364
MEMBER_IN GOODMAN_GENEVA 22.759
MEMBER_IN GENOVESE_BERNADETTE 31.092
MEMBER_IN JANKOWSKI_CHERYL 62.269
MEMBER_IN HEISENBERG_CASSANDRA 28.364
MEMBER_IN INONU_BEATRICE 49.901
MEMBER_IN GENOVESE_HAROLD 58.680
MEMBER_IN CORLEONE_MARGARITA 32.693
MEMBER_IN SOPRANO_MORGAN 93.725
INTEL_DIVIDE
MEMBER_IN BARZINI_GABRIELA 23.220
MEMBER_IN DEMIR_DOUG 51.656
MEMBER_IN GATES_MITCH 30.626
MEMBER_IN AGUERO_WESLEY 6.147
MEMBER_IN MORGAN_LOUIS 13.832
MEMBER_IN GATES_JANET 56.252
MEMBER_IN GAMBINO_ANGELO 58.988
MEMBER_IN BONANNO_JAN 24.798
MEMBER_IN PEKER_DREW 39.077
MEMBER_IN HEISENBERG_JENNA 51.311
INTEL_DIVIDE
MEMBER_IN GOODMAN_GILBERT 70.364
MEMBER_IN OZDEMIR_TAMMIE 45.442
MEMBER_IN PENTANGELI_DIANA 99.405
MEMBER_IN ESCOBAR_DARLA 25.872
MEMBER_IN PENTANGELI_DIANE 45.713
MEMBER_IN BONANNO_FAITH 46.927
MEMBER_IN INONU_TERESA 93.981
MEMBER_IN BONANNO_JAY 17.743
MEMBER_IN TATTAGLIA_PHILIP 7.128
MEMBER_IN STRACCI_RANDOLPH 50.847
INTEL_DIVIDE
MEMBER_IN RIZZI_ALBERT 75.361
MEMBER_IN NIKOLIC_KATHERINE 35.490
MEMBER_IN GUZMAN_DEVIN 31.063
MEMBER_IN GOTTI_LEA 61.612
MEMBER_IN GOTTI_LEE 46.609
MEMBER_IN KACZMAREK_ELLEN 37.814
MEMBER_IN NIKOLIC_GLENN 50.915
MEMBER_IN WOZNIAK_NATALIE 44.663
MEMBER_IN LUCCHESE_GUSTAVO 17.578
MEMBER_IN ROCKEFELLER_MORRIS 42.198
INTEL_DIVIDE
MEMBER_IN KWIATKOWSKI_ALEXANDER 16.833
MEMBER_IN GOTTI_LEO 90.604
MEMBER_IN KAMINSKI_JUAN 73.645
MEMBER_IN GOTTI_LES 25.679
MEMBER_IN GATES_TRISHA 21.541
MEMBER_IN JESUS_TRAVIS 33.459
MEMBER_IN LEWANDOWSKI_CAROLYN 39.853
MEMBER_IN HEISENBERG_JENNY 62.684
MEMBER_IN MARKOVIC_HEATHER 22.451
MEMBER_IN RONALDO_ALFREDO 34.125
INTEL_DIVIDE
MEMBER_IN KOVACEVIC_ROLAND 58.598
MEMBER_IN GAMBINO_GEOFFREY 38.677
MEMBER_IN CORLEONE_LEANNE 11.588
MEMBER_IN WOJCIECHOWSKI_TRACI 40.923
MEMBER_IN WOZNIAK_BERTHA 67.559
MEMBER_IN POYRAZOGLU_ESTHER 67.568
MEMBER_IN CATLI_BRANDI 88.264
MEMBER_IN CLEMENZA_ALAN 89.456
MEMBER_IN GUZMAN_MARCIA 95.820
MEMBER_IN WOJCIECHOWSKI_TRACY 55.676
INTEL_DIVIDE
MEMBER_IN ROTH_MINDY 78.706
MEMBER_IN LEWANDOWSKI_WESLEY 14.578
MEMBER_IN SLIM_TIMOTHY 86.194
MEMBER_IN CATLI_BRANDY 53.764
MEMBER_IN MOEGREENE_ANNIE 64.564
MEMBER_IN DEMIR_MIKE 64.632
MEMBER_IN AGUERO_LEE 9.654
MEMBER_IN AGUERO_LES 73.390
MEMBER_IN MARKOVIC_IGNACIO 70.412
MEMBER_IN DEMIR_BERNARD 84.641
INTEL_DIVIDE
MEMBER_IN AGUERO_EVELYN 54.538
MEMBER_IN AGUERO_LEO 93.526
MEMBER_IN INONU_VINCE 42.427
MEMBER_IN PETROVIC_VAN 61.196
MEMBER_IN DEMIR_CANDACE 55.561
MEMBER_IN YILMAZ_NAOMI 3.084
MEMBER_IN RONALDO_RAFAEL 45.031
MEMBER_IN ZUCKERBERG_GERALDINE 58.087
MEMBER_IN SOPRANO_BERTHA 38.952
MEMBER_IN ROTH_BERNARD 82.331
INTEL_DIVIDE
MEMBER_IN MANE_VIOLA 3.713
MEMBER_IN INONU_MILTON 37.752
MEMBER_IN WALTON_CASSIE 56.876
MEMBER_IN KWIATKOWSKI_VIOLA 87.602
MEMBER_IN HEISENBERG_SHAWN 12.734
MEMBER_IN INONU_ROBBIE 67.980
MEMBER_IN WOJCIK_ROLAND 82.182
MEMBER_IN DEMIR_DORA 94.753
MEMBER_IN AGUERO_LEA 7.598
MEMBER_IN SZYMCZAK_EILEEN 82.486
INTEL_DIVIDE
MEMBER_IN KAMINSKI_WES 57.660
MEMBER_IN TATTAGLIA_BRETT 0.618
MEMBER_IN WOJCIK_TRUDY 41.913
MEMBER_IN KACZMAREK_MICHELLE 50.987
MEMBER_IN YILMAZ_ALYSSA 98.158
MEMBER_IN KARTAL_RUTH 70.846
MEMBER_IN MBAPPE_OKAN 2.860
MEMBER_IN GUZMAN_FRANCIS 95.015
MEMBER_IN ERDOGAN_LAWRENCE 38.066
MEMBER_IN SOPRANO_SETH 45.882
INTEL_DIVIDE
MEMBER_IN INONU_CARROLL 70.418
MEMBER_IN TADIC_LORETTA 63.231
MEMBER_IN TRAJKOVSKI_CESAR 68.285
MEMBER_IN LEWANDOWSKI_ANA 63.529
MEMBER_IN WALTON_ABBY 20.315
MEMBER_IN ESCOBAR_BERNADETTE 20.511
MEMBER_IN ADELSON_MARCOS 93.857
MEMBER_IN GOODMAN_HILDA 13.288
MEMBER_IN KACZMAREK_CAROLE 72.078
MEMBER_IN ROTH_WESLEY 53.825
INTEL_DIVIDE
MEMBER_IN NOWAK_THERESE 35.428
MEMBER_IN KARTAL_RUSS 50.718
MEMBER_IN GOTTI_GERRY 87.215
MEMBER_IN STRACCI_PHIL 90.822
MEMBER_IN INONU_DOUGLAS 33.473
MEMBER_IN AGUERO_GWENDOLYN 76.081
MEMBER_IN ZUCKERBERG_ABRAHAM 64.392
MEMBER_IN PEKER_VELI 88.911
MEMBER_IN ELLISON_JULIAN 56.730
MEMBER_IN ZASA_LYDIA 53.363
INTEL_DIVIDE
MEMBER_IN DEMIR_STEFANIE 24.242
MEMBER_IN MBAPPE_MURIEL 68.447
MEMBER_IN KAMINSKI_JUDY 69.519
MEMBER_IN RONALDO_BUDDY 68.514
MEMBER_IN MARIC_LORRAINE 23.575
MEMBER_IN YILMAZ_BONITA 98.534
MEMBER_IN CICCI_JUDY 7.136
MEMBER_IN WALTON_ABEL 29.136
MEMBER_IN GOODMAN_FELIX 55.361
MEMBER_IN OZDEMIR_MICHELLE 70.200
INTEL_DIVIDE
MEMBER_IN ROSATO_ALAN 51.657
MEMBER_IN KAMINSKI_JUSTIN 29.513
MEMBER_IN MOEGREENE_CATHERINE 30.832
MEMBER_IN ZUCKERBERG_MICHEAL 2.084
MEMBER_IN DEMIR_ANA 29.990
MEMBER_IN SOPRANO_CHUCK 91.046
MEMBER_IN TRAJKOVSKI_FRANKIE 74.281
MEMBER_IN CUNEO_ROCHELLE 7.628
MEMBER_IN COLOMBO_CAROLYN 48.404
MEMBER_IN DEMIREL_JENNIE 81.484
INTEL_DIVIDE
MEMBER_IN MANCINI_DOREEN 13.388
MEMBER_IN KACZMAREK_LUCY 6.825
MEMBER_IN PENTANGELI_JESSIE 95.690
MEMBER_IN STRACCI_KRYSTAL 48.147
