KILIC_EMRE 64.762
MEMBER_IN SALAH_KRISTY 51.015
MEMBER_IN ROCKEFELLER_LILLIAN 73.767
MEMBER_IN CORLEONE_EUGENE 66.957
MEMBER_IN KILIC_DOUGLAS 97.489
MEMBER_IN AGUERO_BRADLEY 7.702
MEMBER_IN KARTAL_SAUL 21.282
MEMBER_IN SALAH_KRISTI 99.278
MEMBER_IN COLOMBO_FRED 70.922
MEMBER_IN MBAPPE_KENT 84.760
MEMBER_IN OZDEMIR_ELIZABETH 37.228
MEMBER_IN SALAH_KRISTA 16.856
MEMBER_IN KNEZEVIC_DELORES 96.691
MEMBER_IN BARZINI_KEN 52.857
MEMBER_IN BARZINI_YOUNG 52.552
MEMBER_IN PINKMAN_NELLIE 50.428
MEMBER_IN JANKOWSKI_HEIDI 68.920
MEMBER_IN ROSATO_JORGE 94.695
MEMBER_IN IVANOVIC_KRISTY 70.376
MEMBER_IN GUS_REGINA 25.989
MEMBER_IN ROTH_JUANITA 14.611
MEMBER_IN SZYMCZAK_DIANA 36.157
MEMBER_IN COLOMBO_WHITNEY 55.896
MEMBER_IN ZASA_AUDREY 84.308
MEMBER_IN IVANOVIC_KRISTI 50.867
MEMBER_IN INONU_PAM 25.966
MEMBER_IN KACZMAREK_REGINALD 72.756
MEMBER_IN SZYMCZAK_DIANE 8.275
MEMBER_IN IVANOVIC_KRISTA 59.655
MEMBER_IN TERIM_MORGAN 54.687
MEMBER_IN DEMIR_JACKIE 93.006
MEMBER_IN KNEZEVIC_MORRIS 93.387
MEMBER_IN BEZOS_NATHAN 80.228
MEMBER_IN SLIM_GLEN 52.341
MEMBER_IN WOJCIK_JEN 61.739
MEMBER_IN RIZZI_JIMMY 67.209
MEMBER_IN PINKMAN_JONATHAN 30.468
MEMBER_IN MANE_ANNETTE 58.267
MEMBER_IN BUFFETT_PAULETTE 90.731
MEMBER_IN ZUCKERBERG_HOPE 67.792
MEMBER_IN HEISENBERG_LAWRENCE 11.040
MEMBER_IN CLEMENZA_DOREEN 83.680
MEMBER_IN RIZZI_DREW 77.534
MEMBER_IN KOWALCZYK_KARA 0.830
MEMBER_IN YILMAZ_TYRONE 10.708
MEMBER_IN JOVANOVIC_FRANCES 30.322
MEMBER_IN BEZOS_LEO 71.583
MEMBER_IN BARZINI_KAY 49.412
MEMBER_IN KARTAL_SARA 70.152
MEMBER_IN DEMIR_HOLLY 85.087
MEMBER_IN BEZOS_LES 93.886
MEMBER_IN ROSATO_IRA 56.255
MEMBER_IN ROCKEFELLER_EILEEN 88.292
MEMBER_IN JOVANOVIC_LENA 94.114
MEMBER_IN GOTTI_MIRANDA 58.193
MEMBER_IN IVANOVIC_TRAVIS 14.577
MEMBER_IN ROTH_MORRIS 52.104
MEMBER_IN SZYMCZAK_CONNIE 39.147
MEMBER_IN AGUERO_SHELLEY 4.598
MEMBER_IN SOYLU_CURTIS 51.813
MEMBER_IN BUFFETT_CANDACE 92.664
MEMBER_IN BUFFETT_VICTOR 91.327
MEMBER_IN BEZOS_LEA 87.940
MEMBER_IN WHITE_CASSIE 23.481
MEMBER_IN JESUS_ANGELO 87.768
MEMBER_IN MANE_NOEL 51.330
MEMBER_IN DEMIREL_TOMMY 56.409
MEMBER_IN KAMINSKI_MARIAN 42.755
MEMBER_IN BEZOS_LEE 0.889
MEMBER_IN IVANOVIC_KENT 92.469
MEMBER_IN GENOVESE_CESAR 17.439
MEMBER_IN PENTANGELI_VERNA 92.507
MEMBER_IN MANE_EILEEN 62.959
MEMBER_IN KWIATKOWSKI_YIGIT 99.737
MEMBER_IN STRACCI_MARLA 42.228
MEMBER_IN STANKOVIC_LUCY 48.374
MEMBER_IN BUFFETT_DORA 76.541
MEMBER_IN CATLI_ALICIA 43.659
MEMBER_IN KWIATKOWSKI_JENNIFER 64.041
MEMBER_IN KOWALCZYK_KARL 61.767
MEMBER_IN YILMAZ_CLINT 45.813
MEMBER_IN RIZZI_DOREEN 88.499
MEMBER_IN BUFFETT_MIKE 82.679
MEMBER_IN KOCAMAN_LORENA 36.595
MEMBER_IN TADIC_BONITA 78.094
MEMBER_IN ZIELINSKI_MICHELLE 2.850
MEMBER_IN KOWALCZYK_KATE 98.755
MEMBER_IN KACZMAREK_MALCOLM 39.614
MEMBER_IN HEISENBERG_AUDREY 27.272
MEMBER_IN DEMIREL_STACY 58.310
MEMBER_IN MORGAN_MARCELLA 26.001
MEMBER_IN MARKOVIC_JANELLE 31.736
MEMBER_IN ROSATO_SOPHIA 88.062
MEMBER_IN YILMAZ_LESTER 80.463
MEMBER_IN KOVACEVIC_JULIAN 19.911
MEMBER_IN WALTON_BLANCA 67.021
MEMBER_IN ELLISON_MADELINE 52.375
MEMBER_IN PETROVIC_LYNETTE 63.169
MEMBER_IN SLIM_TROY 38.128
MEMBER_IN POYRAZOGLU_TONYA 64.505
MEMBER_IN ZUCKERBERG_RAMONA 12.010
MEMBER_IN STOJANOVIC_SHEILA 44.823
MEMBER_IN NIKOLIC_JOSIE 94.766
MEMBER_IN IVANOVIC_KERI 94.188
MEMBER_IN TADIC_GRACIELA 44.596
MEMBER_IN ADELSON_MITCH 6.745
MEMBER_IN LEWANDOWSKI_EVELYN 83.818
MEMBER_IN AGUERO_KERIM 98.544
MEMBER_IN KAMINSKI_VERNON 6.644
MEMBER_IN COLOMBO_PAM 12.168
MEMBER_IN RIZZI_VELI 25.690
MEMBER_IN MANE_DIANE 24.080
MEMBER_IN BENZEMA_MEREDITH 20.922
MEMBER_IN NOWAK_BETHANY 87.318
MEMBER_IN MANE_DIANA 3.030
MEMBER_IN WOJCIK_TERRANCE 62.929
MEMBER_IN MESSI_ZACHARY 0.238
MEMBER_IN AGUERO_DERRICK 47.600
MEMBER_IN AGUERO_JAMES 43.009
MEMBER_IN KAMINSKI_MARINA 6.438
MEMBER_IN HEISENBERG_BERT 59.480
MEMBER_IN GUS_AUDREY 31.680
MEMBER_IN GOODMAN_GRETCHEN 99.263
MEMBER_IN KOCAMAN_NORMA 52.346
MEMBER_IN BENZEMA_PAULETTE 75.854
MEMBER_IN TERIM_HOWARD 77.846
MEMBER_IN COLOMBO_KATHERINE 98.331
MEMBER_IN TADIC_MARIE 20.946
MEMBER_IN SALAH_DONNIE 14.996
MEMBER_IN CICCI_SEAN 29.536
MEMBER_IN TADIC_MARIA 26.783
MEMBER_IN PEKER_NICHOLAS 60.105
MEMBER_IN PETROVIC_JULIUS 17.168
MEMBER_IN WOJCIK_WHITNEY 11.983
MEMBER_IN ESCOBAR_ANNE 2.167
MEMBER_IN MESSI_IRENE 25.504
MEMBER_IN KOVACEVIC_JOYCE 91.490
MEMBER_IN KACZMAREK_ESTHER 51.559
MEMBER_IN HEISENBERG_REGINA 43.419
MEMBER_IN INONU_OGUZ 77.294
MEMBER_IN FORD_RACHAEL 37.979
MEMBER_IN WHITE_DREW 26.337
MEMBER_IN WOJCIK_BENJAMIN 97.256
MEMBER_IN TADIC_MARIO 4.660
MEMBER_IN BEZOS_TREVOR 83.762
MEMBER_IN RIZZI_IRA 41.129
MEMBER_IN COLOMBO_BRETT 5.493
MEMBER_IN MANE_FRANKLIN 31.218
MEMBER_IN SALAH_RUBEN 39.667
MEMBER_IN YILMAZ_KATHLEEN 85.708
MEMBER_IN COLOMBO_BERT 90.739
MEMBER_IN HEISENBERG_BETH 19.472
MEMBER_IN ROTSHCHILD_LEA 37.084
MEMBER_IN ROTSHCHILD_LEE 29.826
MEMBER_IN GOODMAN_CHRISTIE 23.289
MEMBER_IN ROTSHCHILD_WALLACE 56.798
MEMBER_IN SOYLU_EDUARDO 58.869
MEMBER_IN KAYA_SANDRA 15.059
MEMBER_IN JANKOWSKI_FAITH 12.214
MEMBER_IN ERDOGAN_EILEEN 47.358
MEMBER_IN MESSI_TRACIE 7.190
MEMBER_IN PENTANGELI_ANGEL 64.759
MEMBER_IN BEZOS_MAE 44.982
MEMBER_IN HEISENBERG_FRAN 68.926
MEMBER_IN TADIC_IRIS 20.926
MEMBER_IN TERIM_JOSH 75.589
MEMBER_IN ERBAKAN_KRISTINA 2.366
MEMBER_IN NEYMAR_VALERIE 32.210
MEMBER_IN INONU_STAN 93.059
MEMBER_IN JESUS_GRETCHEN 96.118
MEMBER_IN SOYLU_ADRIANA 5.584
MEMBER_IN MORGAN_YUNUS 27.309
MEMBER_IN BEZOS_MAX 93.385
MEMBER_IN WHITE_VIOLA 47.692
MEMBER_IN MOEGREENE_TIMOTHY 82.048
MEMBER_IN WOZNIAK_MARGARITA 64.924
MEMBER_IN ROTSHCHILD_LEO 99.272
MEMBER_IN WOZNIAK_BRYAN 77.807
MEMBER_IN LEWANDOWSKI_BLAKE 52.398
MEMBER_IN GOTTI_MARGUERITE 13.333
MEMBER_IN ROTSHCHILD_LES 11.937
MEMBER_IN ESCOBAR_LESTER 10.694
MEMBER_IN POYRAZOGLU_TABITHA 85.740
MEMBER_IN BONANNO_BOBBI 9.984
MEMBER_IN WALTON_ROBERT 39.478
MEMBER_IN MARKOVIC_JACOB 70.408
MEMBER_IN ERBAKAN_ISRAEL 99.449
MEMBER_IN DEMIR_MERLE 83.865
MEMBER_IN YILMAZ_STEFANIE 60.191
MEMBER_IN GENOVESE_MARGIE 18.057
MEMBER_IN MESSI_DARIN 56.333
MEMBER_IN SZYMANSKI_MABEL 93.312
MEMBER_IN NOWAK_CHARLOTTE 64.697
MEMBER_IN ROTH_JENNA 51.137
MEMBER_IN IVANOVIC_TERRANCE 56.601
MEMBER_IN COLOMBO_BETH 60.241
MEMBER_IN COLOMBO_FRAN 88.885
MEMBER_IN ROSATO_CAROLINA 60.421
MEMBER_IN BARZINI_JACOB 83.498
MEMBER_IN DEMIREL_ALEXANDER 29.816
MEMBER_IN SOPRANO_FRANCINE 50.656
MEMBER_IN AGUERO_SAM 81.143
MEMBER_IN NOWAK_LEIGH 39.006
MEMBER_IN PETROVIC_KAY 27.743
MEMBER_IN IVANOVIC_PATTI 93.832
MEMBER_IN KOWALCZYK_GUADALUPE 43.664
MEMBER_IN MOEGREENE_ROSEMARIE 88.604
MEMBER_IN ROSATO_CAROLINE 2.195
MEMBER_IN STRACCI_MARTA 79.011
MEMBER_IN ROTH_JENNY 27.468
MEMBER_IN WOJCIK_IRA 86.414
MEMBER_IN KOWALCZYK_LAWRENCE 85.735
MEMBER_IN IVANOVIC_PATTY 99.102
MEMBER_IN MARKOVIC_KEITH 14.584
MEMBER_IN MOEGREENE_SONIA 53.749
MEMBER_IN NOWAK_ALICIA 67.783
MEMBER_IN ZASA_WES 51.661
MEMBER_IN MARIC_ROSIE 31.477
MEMBER_IN ROCKEFELLER_SILVIA 45.108
MEMBER_IN KNEZEVIC_JUANITA 62.618
MEMBER_IN ROTH_SOPHIA 75.609
MEMBER_IN ROCKEFELLER_MORGAN 0.644
MEMBER_IN HEISENBERG_FRED 25.462
MEMBER_IN MOEGREENE_SONJA 95.234
MEMBER_IN ERDOGAN_GERALD 21.416
MEMBER_IN MOEGREENE_WANDA 82.507
MEMBER_IN WOJCIECHOWSKI_KAY 91.452
MEMBER_IN KACZMAREK_MICHELE 66.954
MEMBER_IN BARZINI_KEITH 99.436
MEMBER_IN ERBAKAN_NORMAN 76.542
MEMBER_IN BONANNO_LEAH 35.096
MEMBER_IN KARTAL_BETHANY 58.485
MEMBER_IN KAMINSKI_PATRICA 13.217
MEMBER_IN ROCKEFELLER_CATHERINE 54.466
MEMBER_IN MESSI_CURTIS 96.670
MEMBER_IN JANKOWSKI_DAVID 7.233
MEMBER_IN SOYLU_MINDY 75.901
MEMBER_IN TADIC_MARCO 15.422
MEMBER_IN POYRAZOGLU_ABRAHAM 26.860
MEMBER_IN YILMAZ_NORMAN 84.292
MEMBER_IN KARTAL_WILLARD 30.483
MEMBER_IN KAMINSKI_PATRICK 91.511
MEMBER_IN SOYLU_KRISTIN 78.891
MEMBER_IN NOWAK_MIRIAM 41.712
MEMBER_IN ROTSHCHILD_LIZ 53.920
MEMBER_IN KAYA_HEIDI 55.619
MEMBER_IN SOYLU_KENNY 64.080
MEMBER_IN JOVANOVIC_LEAH 21.452
MEMBER_IN KILIC_JEROME 93.430
MEMBER_IN IVANOVIC_CHUCK 37.280
MEMBER_IN STANKOVIC_LUPE 65.739
MEMBER_IN RONALDO_ARMANDO 91.501
MEMBER_IN TERIM_TIFFANY 55.617
MEMBER_IN MARKOVIC_VINCENT 82.902
MEMBER_IN MANE_BELINDA 38.622
MEMBER_IN PINKMAN_BELINDA 8.207
MEMBER_IN CORLEONE_DREW 78.358
MEMBER_IN NOWAK_GERARDO 52.192
MEMBER_IN POYRAZOGLU_ROXANNE 56.427
MEMBER_IN GUZMAN_FRANKLIN 96.184
MEMBER_IN BENZEMA_MIKE 44.469
MEMBER_IN SZYMANSKI_JEFFREY 45.763
MEMBER_IN BUFFETT_CLIFTON 24.486
MEMBER_IN BENZEMA_DORA 84.862
MEMBER_IN KWIATKOWSKI_ALYSSA 78.867
MEMBER_IN KARTAL_MARCO 24.585
MEMBER_IN GOTTI_OLIVER 99.992
MEMBER_IN WOJCIECHOWSKI_KEN 8.870
MEMBER_IN ROTSHCHILD_MELISSA 88.113
MEMBER_IN KARTAL_GERARDO 47.589
MEMBER_IN BUFFETT_JULIUS 65.786
MEMBER_IN KWIATKOWSKI_BECKY 88.211
MEMBER_IN KNEZEVIC_KATE 59.991
MEMBER_IN GENOVESE_CHRISTI 4.405
MEMBER_IN ERDOGAN_SILVIA 68.445
MEMBER_IN ROSATO_JEN 60.137
MEMBER_IN ERDOGAN_TIFFANY 58.443
MEMBER_IN CORLEONE_BOBBI 17.193
MEMBER_IN KWIATKOWSKI_MITCHELL 81.752
MEMBER_IN MESSI_DARLA 89.497
MEMBER_IN HEISENBERG_LEIGH 43.381
MEMBER_IN MORGAN_PAIGE 8.964
MEMBER_IN LUCCHESE_GUY 26.930
MEMBER_IN STANKOVIC_RUBEN 51.715
MEMBER_IN MANCINI_PATRICA 98.084
MEMBER_IN INONU_TRINA 26.984
MEMBER_IN MANCINI_PATRICK 4.806
MEMBER_IN KAMINSKI_MARISA 69.644
MEMBER_IN NOWAK_GALE 93.258
MEMBER_IN KACZMAREK_MICHEAL 65.143
MEMBER_IN BENZEMA_DOUG 14.929
MEMBER_IN MARIC_ARNOLD 19.082
MEMBER_IN STRACCI_TODD 7.858
MEMBER_IN AGUERO_OGUZ 90.139
MEMBER_IN MANE_ELIZABETH 68.307
MEMBER_IN ERDOGAN_MORGAN 31.427
MEMBER_IN KOCH_TINA 54.879
MEMBER_IN ADELSON_JENNIE 67.372
MEMBER_IN IVANOVIC_GERALDINE 0.735
MEMBER_IN SLIM_PETE 40.608
MEMBER_IN TATTAGLIA_ANGELICA 68.115
MEMBER_IN KOWALCZYK_FELIX 52.089
MEMBER_IN ROCKEFELLER_GERALD 98.373
MEMBER_IN MARIC_ARMANDO 64.468
MEMBER_IN BENZEMA_PEGGY 81.496
MEMBER_IN KWIATKOWSKI_ROBIN 97.382
MEMBER_IN GOTTI_OLIVIA 48.640
MEMBER_IN MARKOVIC_CHRISTI 54.893
MEMBER_IN KOVACEVIC_ARTURO 23.886
MEMBER_IN GUS_CLIFTON 4.834
MEMBER_IN KOCH_BRENDAN 24.864
MEMBER_IN ROSATO_JAY 29.937
MEMBER_IN INONU_RAMONA 74.084
MEMBER_IN ADELSON_SUSAN 40.134
MEMBER_IN ROSATO_JAN 63.122
MEMBER_IN KARTAL_MARIE 62.587
MEMBER_IN PEKER_CAROLE 90.537
MEMBER_IN TERIM_JONI 23.516
MEMBER_IN KARTAL_MARIA 37.968
MEMBER_IN KOVACEVIC_LEAH 35.370
MEMBER_IN ZUCKERBERG_HARRIET 68.196
MEMBER_IN AGUERO_STAN 38.497
MEMBER_IN GENOVESE_VINCENT 19.637
MEMBER_IN WOZNIAK_GEOFFREY 7.534
MEMBER_IN TERIM_MARLENE 95.612
MEMBER_IN MESSI_ROSALIE 72.355
MEMBER_IN LEWANDOWSKI_NICHOLAS 18.513
MEMBER_IN MORGAN_HANNAH 57.104
MEMBER_IN GATES_SHAWN 74.850
MEMBER_IN MANE_JUANA 72.890
MEMBER_IN WOJCIK_LOREN 81.518
MEMBER_IN NEYMAR_JOSIE 67.634
MEMBER_IN CICCI_RAMON 73.390
MEMBER_IN KOWALCZYK_HILDA 40.598
MEMBER_IN IVANOVIC_SHERYL 74.657
MEMBER_IN ERBAKAN_LESTER 91.733
MEMBER_IN KAMINSKI_MARION 65.496
MEMBER_IN LEWANDOWSKI_JASON 60.062
MEMBER_IN JOVANOVIC_REGINALD 17.799
MEMBER_IN KWIATKOWSKI_TINA 30.233
MEMBER_IN KWIATKOWSKI_EMILY 40.701
MEMBER_IN RONALDO_BRITTANY 64.754
MEMBER_IN PETROVIC_RAFAEL 86.553
MEMBER_IN KARTAL_MARIO 27.789
MEMBER_IN CUNEO_TRUDY 65.665
MEMBER_IN YILMAZ_JANELLE 36.182
MEMBER_IN AGUERO_SOPHIA 46.705
MEMBER_IN INONU_MAX 64.098
MEMBER_IN ROSATO_JOSH 78.692
MEMBER_IN ROSATO_JOE 92.711
MEMBER_IN ROTSHCHILD_JESSICA 61.366
MEMBER_IN MANE_EVAN 65.822
MEMBER_IN NOWAK_ABIGAIL 48.821
MEMBER_IN MARKOVIC_VELI 38.280
MEMBER_IN FORD_TRACIE 56.436
MEMBER_IN BEZOS_CLIFTON 82.709
MEMBER_IN INONU_ANGELO 94.042
MEMBER_IN INONU_MAE 33.651
MEMBER_IN MORGAN_GENEVIEVE 65.528
MEMBER_IN KARTAL_MARLA 22.770
MEMBER_IN WOJCIK_MEL 86.179
MEMBER_IN KNEZEVIC_LUCINDA 96.498
MEMBER_IN GUS_DAVE 30.576
MEMBER_IN KNEZEVIC_EDMUND 77.810
MEMBER_IN KOWALCZYK_CURTIS 78.053
MEMBER_IN SOYLU_RUTH 94.415
MEMBER_IN WHITE_NORMA 65.565
MEMBER_IN RIZZI_KEN 66.845
MEMBER_IN STANKOVIC_BETHANY 81.094
MEMBER_IN OZDEMIR_CANDY 16.882
MEMBER_IN WALTON_JAMES 55.133
MEMBER_IN GAMBINO_MILTON 47.298
MEMBER_IN COLOMBO_MEL 2.091
MEMBER_IN BUFFETT_FRANCISCA 55.094
MEMBER_IN WOZNIAK_FRANCIS 50.124
MEMBER_IN TATTAGLIA_KYLE 57.868
MEMBER_IN KARTAL_MEREDITH 66.576
MEMBER_IN SOYLU_RUSS 64.886
MEMBER_IN KOVACEVIC_VICKI 41.732
MEMBER_IN JANKOWSKI_MYRTLE 3.422
MEMBER_IN WOZNIAK_FRANCES 62.866
MEMBER_IN KOVACEVIC_JULIUS 87.929
MEMBER_IN PENTANGELI_BETHANY 84.995
MEMBER_IN MANCINI_WHITNEY 28.830
MEMBER_IN JOBS_KATHLEEN 78.696
MEMBER_IN POYRAZOGLU_BYRON 21.309
MEMBER_IN KWIATKOWSKI_HERMAN 28.420
MEMBER_IN NEYMAR_PABLO 86.609
MEMBER_IN KNEZEVIC_LOREN 70.745
MEMBER_IN MBAPPE_MELODY 83.149
MEMBER_IN ZASA_SARA 33.874
MEMBER_IN ESCOBAR_KELVIN 90.722
MEMBER_IN YILMAZ_IGNACIO 32.774
MEMBER_IN AGUERO_GENEVA 44.958
MEMBER_IN KILIC_ABRAHAM 84.848
MEMBER_IN JOBS_MARTA 94.136
MEMBER_IN ZASA_SAUL 28.225
MEMBER_IN GAMBINO_EVERETT 92.179
MEMBER_IN ELLISON_OLIVIA 80.222
MEMBER_IN BONANNO_CATHY 67.926
MEMBER_IN TATTAGLIA_VERONICA 1.423
MEMBER_IN GUS_HERBERT 3.008
MEMBER_IN KWIATKOWSKI_THERESE 27.267
MEMBER_IN WOJCIK_ROCHELLE 80.158
MEMBER_IN MORGAN_ELMER 50.095
MEMBER_IN INONU_MEL 69.547
MEMBER_IN TATTAGLIA_DENISE 93.944
MEMBER_IN JESUS_ADRIANA 67.139
MEMBER_IN RIZZI_KAY 13.289
MEMBER_IN ROSATO_JONI 65.654
MEMBER_IN COLOMBO_MAX 3.570
MEMBER_IN PENTANGELI_ROSEMARIE 15.589
MEMBER_IN PEKER_LINDSAY 0.422
MEMBER_IN SLIM_CATHERINE 95.803
MEMBER_IN WOZNIAK_JANELLE 25.361
MEMBER_IN ADELSON_ANGELO 23.283
MEMBER_IN ZUCKERBERG_JENNA 41.969
MEMBER_IN GOTTI_JOHANNA 86.472
MEMBER_IN BONANNO_ARTHUR 17.045
MEMBER_IN WALTON_SUSAN 21.859
MEMBER_IN BONANNO_LORENA 84.232
MEMBER_IN MANE_GERALD 20.496
MEMBER_IN CORLEONE_RAMONA 5.537
MEMBER_IN ROCKEFELLER_TROY 24.705
MEMBER_IN BEZOS_MELISSA 89.371
MEMBER_IN GENOVESE_HOPE 25.144
MEMBER_IN MOEGREENE_RAFAEL 56.039
MEMBER_IN KWIATKOWSKI_VELMA 69.386
MEMBER_IN GOODMAN_WESLEY 33.176
MEMBER_IN WOZNIAK_BETSY 39.764
MEMBER_IN TADIC_HERMAN 73.996
MEMBER_IN MOEGREENE_LANA 69.875
MEMBER_IN WOJCIECHOWSKI_JACQUELINE 80.914
MEMBER_IN OZDEMIR_ANNETTE 69.415
MEMBER_IN ZASA_ANDY 42.409
MEMBER_IN LEWANDOWSKI_JARED 31.984
MEMBER_IN GATES_CURTIS 92.215
MEMBER_IN TADIC_MARTA 10.005
MEMBER_IN NIKOLIC_AMBER 47.679
MEMBER_IN ZUCKERBERG_REGINALD 52.848
MEMBER_IN WHITE_VELI 36.064
MEMBER_IN SZYMANSKI_LANA 19.641
MEMBER_IN WOJCIK_LORNA 2.735
MEMBER_IN MBAPPE_CHRISTINA 81.317
MEMBER_IN BUFFETT_DARRYL 53.287
MEMBER_IN OZDEMIR_NATHAN 50.212
MEMBER_IN MBAPPE_CHRISTINE 45.466
MEMBER_IN LEWANDOWSKI_APRIL 12.351
MEMBER_IN BEZOS_BRAD 44.632
MEMBER_IN SZYMANSKI_ARMANDO 57.676
MEMBER_IN BARZINI_CAROLYN 27.556
MEMBER_IN KOVACEVIC_TRINA 52.476
MEMBER_IN CUNEO_JEFFERY 21.675
MEMBER_IN TRAJKOVSKI_MARGUERITE 5.907
MEMBER_IN MARKOVIC_KELLY 36.794
MEMBER_IN GAMBINO_ROBBIE 95.750
MEMBER_IN BEZOS_TERI 83.120
MEMBER_IN LUCCHESE_BUDDY 5.955
MEMBER_IN ZASA_EDGAR 58.548
MEMBER_IN ZIELINSKI_SAMUEL 32.912
MEMBER_IN JANKOWSKI_GERRY 78.765
MEMBER_IN KWIATKOWSKI_MARIBEL 35.270
MEMBER_IN CATLI_YVONNE 33.913
MEMBER_IN ROTH_ZACHARY 38.879
MEMBER_IN TESSIO_KRISTA 69.619
MEMBER_IN GAMBINO_HEIDI 31.354
MEMBER_IN BONANNO_SAM 62.498
MEMBER_IN SZYMCZAK_OKAN 23.469
MEMBER_IN TESSIO_KRISTI 82.463
MEMBER_IN PEKER_VANESSA 32.050
MEMBER_IN ZUCKERBERG_SHAWN 94.725
MEMBER_IN CICCI_ESTHER 27.921
MEMBER_IN GATES_KENT 34.714
MEMBER_IN TESSIO_KRISTY 45.621
MEMBER_IN KARTAL_MARTA 94.506
MEMBER_IN ROSATO_JOSIE 14.575
MEMBER_IN WOZNIAK_CLIFFORD 33.217
MEMBER_IN CUNEO_JUDY 91.594
MEMBER_IN STOJANOVIC_SHELLY 71.372
MEMBER_IN BEZOS_CARRIE 74.571
MEMBER_IN WOJCIECHOWSKI_CATHERINE 5.042
MEMBER_IN PETROVIC_LES 98.538
MEMBER_IN MARKOVIC_JERRY 52.499
MEMBER_IN BEZOS_KEN 59.624
MEMBER_IN PETROVIC_LEO 30.335
MEMBER_IN JESUS_JAKE 86.699
MEMBER_IN KNEZEVIC_CHRIS 69.315
MEMBER_IN NIKOLIC_TRACY 83.489
MEMBER_IN COLOMBO_MAE 27.256
MEMBER_IN PETROVIC_LEE 14.270
MEMBER_IN POYRAZOGLU_STANLEY 42.235
MEMBER_IN CATLI_REBECCA 44.326
MEMBER_IN GOODMAN_JANETTE 76.653
MEMBER_IN AGUERO_MITCH 90.759
MEMBER_IN CUNEO_JUAN 1.772
MEMBER_IN ZUCKERBERG_JENNY 0.349
MEMBER_IN ROSATO_CHRISTI 9.593
MEMBER_IN ZIELINSKI_RITA 0.361
MEMBER_IN KNEZEVIC_MONICA 37.486
MEMBER_IN MARKOVIC_KELLI 55.158
MEMBER_IN MBAPPE_PEGGY 64.745
MEMBER_IN WALTON_JENNIE 99.856
MEMBER_IN TESSIO_JEROME 55.018
MEMBER_IN SOPRANO_NOEL 64.684
MEMBER_IN JANKOWSKI_ANA 82.871
MEMBER_IN GATES_ANTONIO 37.797
MEMBER_IN PETROVIC_LEA 40.049
MEMBER_IN ELLISON_OLIVER 63.229
MEMBER_IN NIKOLIC_TRACI 26.139
MEMBER_IN WOJCIECHOWSKI_STACEY 12.893
MEMBER_IN GATES_ANTONIA 16.611
MEMBER_IN RONALDO_CHERYL 70.443
MEMBER_IN JOBS_MARY 26.990
MEMBER_IN TADIC_MARLA 48.017
MEMBER_IN JOBS_MARLA 83.447
MEMBER_IN KAYA_RODNEY 64.859
MEMBER_IN JANKOWSKI_REBEKAH 9.660
MEMBER_IN AGUERO_JAMIE 49.920
MEMBER_IN PENTANGELI_ANITA 6.185
MEMBER_IN TESSIO_GERALDINE 89.133
MEMBER_IN WOJCIK_MOLLY 18.205
MEMBER_IN RONALDO_BRENDA 9.404
MEMBER_IN KOWALSKI_JOSEPHINE 57.727
MEMBER_IN CICCI_SETH 53.935
MEMBER_IN RIZZI_TREVOR 51.545
MEMBER_IN WALTON_KAGAN 19.424
MEMBER_IN CATLI_KRISTIN 25.806
MEMBER_IN PINKMAN_NATALIE 71.897
MEMBER_IN PINKMAN_DIANA 73.774
MEMBER_IN WALTON_JAMIE 85.779
MEMBER_IN JESUS_JANE 7.486
MEMBER_IN PINKMAN_DIANE 90.133
MEMBER_IN TERIM_BERTHA 45.001
MEMBER_IN JOBS_MARC 68.831
MEMBER_IN MARKOVIC_DREW 29.222
MEMBER_IN GUS_DOUGLAS 57.478
MEMBER_IN BEZOS_HARRIET 16.204
MEMBER_IN JOBS_MARK 48.166
MEMBER_IN LEWANDOWSKI_CRISTINA 18.467
MEMBER_IN AGUERO_KAGAN 19.871
MEMBER_IN ROSATO_JOEL 47.343
MEMBER_IN KNEZEVIC_SOPHIA 21.982
MEMBER_IN ROSATO_MORRIS 96.214
MEMBER_IN KWIATKOWSKI_RANDOLPH 27.986
MEMBER_IN GOTTI_ORLANDO 23.068
MEMBER_IN MANE_VELMA 49.768
MEMBER_IN WALTON_ROBBIE 56.284
MEMBER_IN ROSATO_JODY 27.254
MEMBER_IN BEZOS_KAY 55.746
MEMBER_IN KNEZEVIC_RENEE 85.544
MEMBER_IN TRAJKOVSKI_VALERIE 22.951
MEMBER_IN TERIM_JAVIER 35.687
MEMBER_IN ROSATO_JODI 49.527
MEMBER_IN PETROVIC_LIZ 27.352
MEMBER_IN DEMIR_CAROLINE 6.777
MEMBER_IN WOJCIECHOWSKI_STACIE 51.553
MEMBER_IN KOCH_CANDACE 84.865
MEMBER_IN NIKOLIC_SIMON 73.750
MEMBER_IN GOTTI_CASSANDRA 26.154
MEMBER_IN DEMIR_CAROLINA 96.276
MEMBER_IN TRAJKOVSKI_BEATRICE 56.831
MEMBER_IN PEKER_DON 93.545
MEMBER_IN HEISENBERG_IGNACIO 0.538
MEMBER_IN JOBS_MARSHALL 49.988
MEMBER_IN ROTH_LYLE 26.768
MEMBER_IN JOBS_MATT 86.143
MEMBER_IN BEZOS_JOSEPHINE 44.765
MEMBER_IN ROTSHCHILD_TOMMY 48.801
